Chromosome	Ensembl ID	Gene Symbol	Strand
15	ENSMUSG00000090406	Gm17058	1
15	ENSMUSG00000023022	Lima1	-1
15	ENSMUSG00000065643	Gm25897	-1
15	ENSMUSG00000092014	Gm4468	-1
15	ENSMUSG00000090500	Gm17057	1
15	ENSMUSG00000037438	Uqcrh-ps1	-1
15	ENSMUSG00000045350	Fam186a	-1
15	ENSMUSG00000096111	Gm21917	1
15	ENSMUSG00000077443	Gm23133	-1
15	ENSMUSG00000023025	Larp4	1
15	ENSMUSG00000100084	2310068J16Rik	-1
15	ENSMUSG00000023026	Dip2b	1
15	ENSMUSG00000023027	Atf1	1
15	ENSMUSG00000045631	Tmprss12	1
15	ENSMUSG00000054619	Mettl7a1	1
15	ENSMUSG00000058057	Mettl7a3	1
15	ENSMUSG00000056487	Mettl7a2	1
15	ENSMUSG00000023030	Slc11a2	-1
15	ENSMUSG00000087444	Gm5475	1
15	ENSMUSG00000097827	5330439K02Rik	-1
15	ENSMUSG00000037353	Letmd1	1
15	ENSMUSG00000044636	Csrnp2	-1
15	ENSMUSG00000009733	Tfcp2	-1
15	ENSMUSG00000009739	Pou6f1	-1
15	ENSMUSG00000098620	Gm27209	1
15	ENSMUSG00000097093	C330013E15Rik	-1
15	ENSMUSG00000000346	Dazap2	1
15	ENSMUSG00000053559	Smagp	-1
15	ENSMUSG00000098112	Bin2	-1
15	ENSMUSG00000023031	Cela1	-1
15	ENSMUSG00000037280	Galnt6	-1
15	ENSMUSG00000090062	Galnt6os	1
15	ENSMUSG00000023032	Slc4a8	1
15	ENSMUSG00000023033	Scn8a	1
15	ENSMUSG00000095440	Fignl2	-1
15	ENSMUSG00000047034	Ankrd33	1
15	ENSMUSG00000000530	Acvrl1	1
15	ENSMUSG00000087690	Gm16031	-1
15	ENSMUSG00000000532	Acvr1b	1
15	ENSMUSG00000106563	Mir6962	1
15	ENSMUSG00000097915	A330009N23Rik	-1
15	ENSMUSG00000000531	Grasp	1
15	ENSMUSG00000023034	Nr4a1	1
15	ENSMUSG00000037204	Atg101	1
15	ENSMUSG00000075408	6030408B16Rik	1
15	ENSMUSG00000037185	Krt80	-1
15	ENSMUSG00000023039	Krt7	1
15	ENSMUSG00000047641	Krt87	-1
15	ENSMUSG00000063971	Krt88	1
15	ENSMUSG00000067614	Krt86	1
15	ENSMUSG00000067613	Krt83	-1
15	ENSMUSG00000044294	Krt84	-1
15	ENSMUSG00000049548	Krt82	-1
15	ENSMUSG00000048699	Krt90	-1
15	ENSMUSG00000022986	Krt75	-1
15	ENSMUSG00000023041	Krt6b	-1
15	ENSMUSG00000058354	Krt6a	-1
15	ENSMUSG00000061527	Krt5	-1
15	ENSMUSG00000051879	Krt71	-1
15	ENSMUSG00000063661	Krt73	-1
15	ENSMUSG00000064201	Krt2	-1
15	ENSMUSG00000046834	Krt1	-1
15	ENSMUSG00000067594	Krt77	-1
15	ENSMUSG00000075402	Krt76	-1
15	ENSMUSG00000059668	Krt4	-1
15	ENSMUSG00000061397	Krt79	-1
15	ENSMUSG00000050463	Krt78	-1
15	ENSMUSG00000049382	Krt8	-1
15	ENSMUSG00000023043	Krt18	1
15	ENSMUSG00000058655	Eif4b	1
15	ENSMUSG00000037003	Tns2	1
15	ENSMUSG00000036966	Spryd3	-1
15	ENSMUSG00000023046	Igfbp6	1
15	ENSMUSG00000023045	Soat2	1
15	ENSMUSG00000023044	Csad	-1
15	ENSMUSG00000046897	Zfp740	1
15	ENSMUSG00000001281	Itgb7	-1
15	ENSMUSG00000001288	Rarg	-1
15	ENSMUSG00000097050	Gm9918	1
15	ENSMUSG00000045665	Mfsd5	1
15	ENSMUSG00000058290	Espl1	1
15	ENSMUSG00000001289	Pfdn5	1
15	ENSMUSG00000001285	Myg1	1
15	ENSMUSG00000036678	Aaas	-1
15	ENSMUSG00000060284	Sp7	-1
15	ENSMUSG00000001280	Sp1	1
15	ENSMUSG00000023047	Amhr2	1
15	ENSMUSG00000097234	Gm26518	-1
15	ENSMUSG00000089168	Gm24128	1
15	ENSMUSG00000023048	Prr13	1
15	ENSMUSG00000056851	Pcbp2	1
15	ENSMUSG00000099112	Gm27406	1
15	ENSMUSG00000023050	Map3k12	-1
15	ENSMUSG00000071586	Gm10337	1
15	ENSMUSG00000023051	Tarbp2	1
15	ENSMUSG00000023052	Npff	-1
15	ENSMUSG00000052414	Gm28047	-1
15	ENSMUSG00000099083	Atf7	-1
15	ENSMUSG00000065111	Gm25141	-1
15	ENSMUSG00000036305	Rpl39-ps	1
15	ENSMUSG00000062683	Atp5g2	-1
15	ENSMUSG00000023055	Calcoco1	-1
15	ENSMUSG00000001655	Hoxc13	1
15	ENSMUSG00000050328	Hoxc12	1
15	ENSMUSG00000086903	Hotair	-1
15	ENSMUSG00000099328	Gm28011	1
15	ENSMUSG00000001656	Hoxc11	1
15	ENSMUSG00000022484	Hoxc10	1
15	ENSMUSG00000022485	Hoxc5	1
15	ENSMUSG00000036139	Hoxc9	1
15	ENSMUSG00000001657	Hoxc8	1
15	ENSMUSG00000001661	Hoxc6	1
15	ENSMUSG00000075394	Hoxc4	1
15	ENSMUSG00000102297	5730585A16Rik	-1
15	ENSMUSG00000097003	D930007P13Rik	-1
15	ENSMUSG00000036061	Smug1	-1
15	ENSMUSG00000009575	Cbx5	-1
15	ENSMUSG00000046434	Hnrnpa1	1
15	ENSMUSG00000058794	Nfe2	-1
15	ENSMUSG00000060992	Copz1	1
15	ENSMUSG00000063234	Gpr84	-1
15	ENSMUSG00000000552	Zfp385a	-1
15	ENSMUSG00000000555	Itga5	-1
15	ENSMUSG00000022487	Gtsf1	-1
15	ENSMUSG00000022488	Nckap1l	1
15	ENSMUSG00000022489	Pde1b	1
15	ENSMUSG00000022490	Ppp1r1a	-1
15	ENSMUSG00000022491	Glycam1	-1
15	ENSMUSG00000060311	Mucl1	-1
15	ENSMUSG00000036925	Mucl2	-1
16	ENSMUSG00000095122	Gm23215	1
16	ENSMUSG00000051003	Olfr161	1
16	ENSMUSG00000095834	Tdgf1-ps1	1
16	ENSMUSG00000022529	Zfp263	1
16	ENSMUSG00000059043	Olfr15	1
16	ENSMUSG00000054939	Zfp174	1
16	ENSMUSG00000039789	Zfp597	-1
16	ENSMUSG00000097590	Gm26675	1
16	ENSMUSG00000005982	Naa60	1
16	ENSMUSG00000093575	Gm20695	1
16	ENSMUSG00000005983	1700037C18Rik	-1
16	ENSMUSG00000014232	Cluap1	1
16	ENSMUSG00000083579	Gm15538	1
16	ENSMUSG00000080485	Gm23493	1
16	ENSMUSG00000081809	Gm15539	1
16	ENSMUSG00000085048	Gm15537	-1
16	ENSMUSG00000049871	Nlrc3	-1
16	ENSMUSG00000039738	Slx4	-1
16	ENSMUSG00000084790	Gm15879	-1
16	ENSMUSG00000005980	Dnase1	1
16	ENSMUSG00000005981	Trap1	-1
16	ENSMUSG00000093262	Gm23413	-1
16	ENSMUSG00000022521	Crebbp	-1
16	ENSMUSG00000103937	Gm37186	-1
16	ENSMUSG00000089645	Gm5766	1
16	ENSMUSG00000005580	Adcy9	-1
16	ENSMUSG00000084304	Gm6142	-1
16	ENSMUSG00000022519	Srl	-1
16	ENSMUSG00000083585	Gm15885	1
16	ENSMUSG00000005718	Tfap4	-1
16	ENSMUSG00000014303	Glis2	1
16	ENSMUSG00000014301	Pam16	-1
16	ENSMUSG00000039637	Coro7	-1
16	ENSMUSG00000039646	Vasn	1
16	ENSMUSG00000004069	Dnaja3	1
16	ENSMUSG00000063445	Nmral1	-1
16	ENSMUSG00000004070	Hmox2	1
16	ENSMUSG00000086944	Gm15859	1
16	ENSMUSG00000004071	Cdip1	-1
16	ENSMUSG00000022518	4930562C15Rik	1
16	ENSMUSG00000039568	Ubald1	-1
16	ENSMUSG00000022517	Mgrn1	1
16	ENSMUSG00000097397	Gm16861	-1
16	ENSMUSG00000022516	Nudt16l1	1
16	ENSMUSG00000022515	Anks3	-1
16	ENSMUSG00000022543	4930451G09Rik	1
16	ENSMUSG00000022542	Sept12	-1
16	ENSMUSG00000096215	Smim22	1
16	ENSMUSG00000106967	Gm42477	1
16	ENSMUSG00000022540	Rogdi	-1
16	ENSMUSG00000022536	Glyr1	-1
16	ENSMUSG00000039473	Ubn1	1
16	ENSMUSG00000039457	Ppl	-1
16	ENSMUSG00000091712	Sec14l5	1
16	ENSMUSG00000023143	Nagpa	-1
16	ENSMUSG00000051669	AU021092	-1
16	ENSMUSG00000039427	Alg1	1
16	ENSMUSG00000022544	Eef2kmt	-1
16	ENSMUSG00000087168	Gm15983	1
16	ENSMUSG00000008658	Rbfox1	1
16	ENSMUSG00000022715	Tmem114	-1
16	ENSMUSG00000084475	Gm25782	-1
16	ENSMUSG00000039345	Mettl22	1
16	ENSMUSG00000077557	Gm23706	-1
16	ENSMUSG00000057880	Abat	1
16	ENSMUSG00000076039	Gm22137	-1
16	ENSMUSG00000083505	Gm7541	-1
16	ENSMUSG00000043140	Tmem186	-1
16	ENSMUSG00000022711	Pmm2	1
16	ENSMUSG00000008393	Carhsp1	-1
16	ENSMUSG00000022710	Usp7	-1
16	ENSMUSG00000084737	Gm25805	-1
16	ENSMUSG00000022507	1810013L24Rik	1
16	ENSMUSG00000068674	Gm10247	-1
16	ENSMUSG00000059003	Grin2a	-1
16	ENSMUSG00000098100	Gm7572	1
16	ENSMUSG00000039209	Rpl39l	1
16	ENSMUSG00000039200	Atf7ip2	1
16	ENSMUSG00000089563	Gm24667	1
16	ENSMUSG00000093251	Gm22932	1
16	ENSMUSG00000022505	Emp2	-1
16	ENSMUSG00000039179	Tekt5	-1
16	ENSMUSG00000022503	Nubp1	1
16	ENSMUSG00000050908	Tvp23a	-1
16	ENSMUSG00000022504	Ciita	1
16	ENSMUSG00000038055	Dexi	-1
16	ENSMUSG00000068663	Clec16a	1
16	ENSMUSG00000087384	Gm15558	-1
16	ENSMUSG00000038037	Socs1	-1
16	ENSMUSG00000043050	Tnp2	-1
16	ENSMUSG00000050058	Prm3	-1
16	ENSMUSG00000022501	Prm1	-1
16	ENSMUSG00000071671	Gm10343	1
16	ENSMUSG00000096921	Gm26822	1
16	ENSMUSG00000037991	Rmi2	1
16	ENSMUSG00000022500	Litaf	-1
16	ENSMUSG00000097056	Gm4262	1
16	ENSMUSG00000037972	Snn	1
16	ENSMUSG00000022498	Txndc11	-1
16	ENSMUSG00000037965	Zc3h7a	-1
16	ENSMUSG00000076258	Gm23935	1
16	ENSMUSG00000064565	Gm24145	-1
16	ENSMUSG00000096959	4930509G22Rik	1
16	ENSMUSG00000080790	Gm7638	-1
16	ENSMUSG00000081052	Gm6305	-1
16	ENSMUSG00000005846	Rsl1d1	-1
16	ENSMUSG00000097537	2610020C07Rik	1
16	ENSMUSG00000062203	Gspt1	-1
16	ENSMUSG00000088544	Mir1945	-1
16	ENSMUSG00000022496	Tnfrsf17	1
16	ENSMUSG00000071669	Snx29	1
16	ENSMUSG00000085732	Gm4279	-1
16	ENSMUSG00000065979	Cpped1	-1
16	ENSMUSG00000022494	Shisa9	1
16	ENSMUSG00000101565	1700003L19Rik	1
16	ENSMUSG00000022545	Ercc4	1
16	ENSMUSG00000009569	Mkl2	1
16	ENSMUSG00000087526	Gm15738	-1
16	ENSMUSG00000065449	Mir365-1	1
16	ENSMUSG00000109857	Gm32817	1
16	ENSMUSG00000099411	2310015D24Rik	-1
16	ENSMUSG00000022685	Parn	-1
16	ENSMUSG00000022684	Bfar	1
16	ENSMUSG00000079737	3110001I22Rik	1
16	ENSMUSG00000022683	Pla2g10	-1
16	ENSMUSG00000086550	Pla2g10os	1
16	ENSMUSG00000022682	Rrn3	1
16	ENSMUSG00000022681	Ntan1	1
16	ENSMUSG00000022680	Pdxdc1	-1
16	ENSMUSG00000022679	Mpv17l	1
16	ENSMUSG00000089818	Gm15950	-1
16	ENSMUSG00000089207	Gm26213	-1
16	ENSMUSG00000065968	Ifitm7	-1
16	ENSMUSG00000044117	2900011O08Rik	1
16	ENSMUSG00000082554	Gm15806	-1
16	ENSMUSG00000082277	Gm15807	-1
16	ENSMUSG00000083536	Gm15808	1
16	ENSMUSG00000060657	Marf1	-1
16	ENSMUSG00000070074	Mir484	1
16	ENSMUSG00000022678	Nde1	1
16	ENSMUSG00000018830	Myh11	-1
16	ENSMUSG00000022677	Fopnl	-1
16	ENSMUSG00000085612	Gm15868	1
16	ENSMUSG00000023088	Abcc1	1
16	ENSMUSG00000075395	A630010A05Rik	1
16	ENSMUSG00000022676	Snai2	1
16	ENSMUSG00000068617	Efcab1	1
16	ENSMUSG00000069315	Gm7731	-1
16	ENSMUSG00000080704	Gm6031	1
16	ENSMUSG00000022674	Ube2v2	-1
16	ENSMUSG00000022673	Mcm4	-1
16	ENSMUSG00000022672	Prkdc	1
16	ENSMUSG00000022671	Mzt2	-1
16	ENSMUSG00000071637	Cebpd	1
16	ENSMUSG00000041974	Spidr	-1
16	ENSMUSG00000077350	n-R5s31	-1
16	ENSMUSG00000041957	Pkp2	1
16	ENSMUSG00000022792	Yars2	1
16	ENSMUSG00000022789	Dnm1l	-1
16	ENSMUSG00000098037	Gm7765	-1
16	ENSMUSG00000022788	Fgd4	-1
16	ENSMUSG00000089861	Gm16139	1
16	ENSMUSG00000048101	Olfr19	-1
16	ENSMUSG00000022783	Spag6l	-1
16	ENSMUSG00000075370	Igll1	-1
16	ENSMUSG00000059305	Vpreb1	-1
16	ENSMUSG00000022779	Top3b	1
16	ENSMUSG00000026181	Ppm1f	1
16	ENSMUSG00000063358	Mapk1	1
16	ENSMUSG00000084792	1700056N10Rik	1
16	ENSMUSG00000022773	Ypel1	1
16	ENSMUSG00000055497	Gm9974	-1
16	ENSMUSG00000022771	Ppil2	-1
16	ENSMUSG00000049916	2610318N02Rik	-1
16	ENSMUSG00000065572	Mir130b	-1
16	ENSMUSG00000022769	Sdf2l1	-1
16	ENSMUSG00000022768	Ccdc116	-1
16	ENSMUSG00000041774	Ydjc	1
16	ENSMUSG00000038965	Ube2l3	-1
16	ENSMUSG00000096434	Gm22129	-1
16	ENSMUSG00000071636	Rimbp3	1
16	ENSMUSG00000050240	Hic2	1
16	ENSMUSG00000097764	Gm26635	-1
16	ENSMUSG00000055692	Tmem191c	1
16	ENSMUSG00000041720	Pi4ka	-1
16	ENSMUSG00000022766	Serpind1	1
16	ENSMUSG00000065331	Gm24927	-1
16	ENSMUSG00000022765	Snap29	1
16	ENSMUSG00000006134	Crkl	1
16	ENSMUSG00000022763	Aifm3	1
16	ENSMUSG00000022761	Lztr1	1
16	ENSMUSG00000022760	Thap7	-1
16	ENSMUSG00000022759	Lrrc74b	-1
16	ENSMUSG00000022758	P2rx6	1
16	ENSMUSG00000022756	Slc7a4	-1
16	ENSMUSG00000005899	Smpd4	1
16	ENSMUSG00000041617	Ccdc74a	1
16	ENSMUSG00000012114	Med15	-1
16	ENSMUSG00000059150	Rpl26-ps4	1
16	ENSMUSG00000022750	Klhl22	1
16	ENSMUSG00000012017	Scarf2	1
16	ENSMUSG00000090236	Car15	-1
16	ENSMUSG00000092470	Gm20518	-1
16	ENSMUSG00000003166	Dgcr2	-1
16	ENSMUSG00000003527	Dgcr14	-1
16	ENSMUSG00000022738	Gsc2	-1
16	ENSMUSG00000103149	AA914427	1
16	ENSMUSG00000003528	Slc25a1	-1
16	ENSMUSG00000059280	Vpreb2	1
16	ENSMUSG00000003531	Dgcr6	1
16	ENSMUSG00000003526	Prodh	-1
16	ENSMUSG00000043811	Rtn4r	1
16	ENSMUSG00000060166	Zdhhc8	-1
16	ENSMUSG00000005732	Ranbp1	-1
16	ENSMUSG00000080364	Gm25777	-1
16	ENSMUSG00000022721	Trmt2a	1
16	ENSMUSG00000022718	Dgcr8	-1
16	ENSMUSG00000013539	Tango2	-1
16	ENSMUSG00000000325	Arvcf	1
16	ENSMUSG00000000326	Comt	-1
16	ENSMUSG00000087556	Gm15764	1
16	ENSMUSG00000075704	Txnrd2	1
16	ENSMUSG00000000884	Gnb1l	1
16	ENSMUSG00000086965	Rtl10	1
16	ENSMUSG00000009097	Tbx1	-1
16	ENSMUSG00000050761	Gp1bb	-1
16	ENSMUSG00000072214	Sept5	-1
16	ENSMUSG00000041378	Cldn5	1
16	ENSMUSG00000000028	Cdc45	-1
16	ENSMUSG00000005262	Ufd1	1
16	ENSMUSG00000071632	2510002D24Rik	1
16	ENSMUSG00000022706	Mrpl40	-1
16	ENSMUSG00000022702	Hira	1
16	ENSMUSG00000082130	Gm15799	1
16	ENSMUSG00000083658	Gm15798	-1
16	ENSMUSG00000105028	Gm18747	-1
16	ENSMUSG00000106567	2010309G21Rik	1
16	ENSMUSG00000105906	Iglc1	-1
16	ENSMUSG00000105547	Iglc3	-1
16	ENSMUSG00000106444	Gm18748	-1
16	ENSMUSG00000076937	Iglc2	-1
16	ENSMUSG00000105128	Gm42870	1
16	ENSMUSG00000105160	A530030E21Rik	1
16	ENSMUSG00000050742	Olfr164	-1
16	ENSMUSG00000089036	Gm22158	1
16	ENSMUSG00000056822	Olfr166	1
16	ENSMUSG00000045341	Olfr167	-1
16	ENSMUSG00000041247	Lamp3	-1
16	ENSMUSG00000097945	Gm17799	1
16	ENSMUSG00000022686	B3gnt5	1
16	ENSMUSG00000075330	A930003A15Rik	-1
16	ENSMUSG00000043008	Klhl6	-1
16	ENSMUSG00000062901	Klhl24	1
16	ENSMUSG00000041215	Yeats2	1
16	ENSMUSG00000084838	Gm10241	-1
16	ENSMUSG00000041205	Map6d1	-1
16	ENSMUSG00000033918	Parl	-1
16	ENSMUSG00000022818	Cyp2ab1	-1
16	ENSMUSG00000022822	Abcc5	-1
16	ENSMUSG00000093649	Gm20614	1
16	ENSMUSG00000093381	Gm20615	1
16	ENSMUSG00000003235	Eif2b5	1
16	ENSMUSG00000086837	Gm16618	-1
16	ENSMUSG00000003233	Dvl3	1
16	ENSMUSG00000022841	Ap2m1	1
16	ENSMUSG00000003234	Abcf3	1
16	ENSMUSG00000046613	Vwa5b2	1
16	ENSMUSG00000033809	Alg3	-1
16	ENSMUSG00000051146	Camk2n2	-1
16	ENSMUSG00000022842	Ece2	1
16	ENSMUSG00000006998	Psmd2	1
16	ENSMUSG00000090319	Gm4462	1
16	ENSMUSG00000045983	Eif4g1	1
16	ENSMUSG00000077239	Snord66	1
16	ENSMUSG00000050821	Fam131a	1
16	ENSMUSG00000022843	Clcn2	-1
16	ENSMUSG00000021018	Polr2h	1
16	ENSMUSG00000022847	Thpo	-1
16	ENSMUSG00000006958	Chrd	1
16	ENSMUSG00000065372	Gm22741	1
16	ENSMUSG00000099764	Rps10-ps2	-1
16	ENSMUSG00000086936	Gm9697	1
16	ENSMUSG00000090356	Teddm3	-1
16	ENSMUSG00000005958	Ephb3	1
16	ENSMUSG00000096918	Gm16863	-1
16	ENSMUSG00000033653	Vps8	1
16	ENSMUSG00000043391	2510009E07Rik	-1
16	ENSMUSG00000022853	Ehhadh	-1
16	ENSMUSG00000097290	1300002E11Rik	1
16	ENSMUSG00000033618	Map3k13	1
16	ENSMUSG00000097401	Gm26744	-1
16	ENSMUSG00000097332	2610020F03Rik	-1
16	ENSMUSG00000022856	Tmem41a	-1
16	ENSMUSG00000044626	Liph	-1
16	ENSMUSG00000022855	Senp2	1
16	ENSMUSG00000068487	Gm4943	1
16	ENSMUSG00000033581	Igf2bp2	-1
16	ENSMUSG00000064686	Gm25810	1
16	ENSMUSG00000043870	Gm5809	1
16	ENSMUSG00000098043	Gm26980	1
16	ENSMUSG00000022858	Tra2b	-1
16	ENSMUSG00000082241	Gng5-ps	1
16	ENSMUSG00000013089	Etv5	-1
16	ENSMUSG00000022861	Dgkg	-1
16	ENSMUSG00000089874	9230117E06Rik	1
16	ENSMUSG00000089663	Gm15651	1
16	ENSMUSG00000033501	Crygs	-1
16	ENSMUSG00000004462	Tbccd1	-1
16	ENSMUSG00000004460	Dnajb11	1
16	ENSMUSG00000022868	Ahsg	1
16	ENSMUSG00000022871	Fetub	1
16	ENSMUSG00000022877	Hrg	1
16	ENSMUSG00000060459	Kng2	-1
16	ENSMUSG00000090021	Gm6493	-1
16	ENSMUSG00000087979	Gm23715	1
16	ENSMUSG00000022875	Kng1	1
16	ENSMUSG00000022884	Eif4a2	1
16	ENSMUSG00000065208	Gm24616	1
16	ENSMUSG00000022881	Rfc4	-1
16	ENSMUSG00000022878	Adipoq	1
16	ENSMUSG00000068463	B630019A10Rik	1
16	ENSMUSG00000084299	Gm6630	1
16	ENSMUSG00000045231	BC106179	-1
16	ENSMUSG00000022885	St6gal1	1
16	ENSMUSG00000084439	Gm23430	-1
16	ENSMUSG00000033383	Rtp1	1
16	ENSMUSG00000022887	Masp1	-1
16	ENSMUSG00000109783	Gm45338	1
16	ENSMUSG00000033355	Rtp4	1
16	ENSMUSG00000083681	Gm6640	-1
16	ENSMUSG00000022508	Bcl6	-1
16	ENSMUSG00000097867	Lppos	-1
16	ENSMUSG00000033306	Lpp	1
16	ENSMUSG00000087861	Gm24440	-1
16	ENSMUSG00000065494	Mir28a	1
16	ENSMUSG00000077602	Gm22672	1
16	ENSMUSG00000096960	A230028O05Rik	1
16	ENSMUSG00000048399	Tprg	1
16	ENSMUSG00000022510	Trp63	1
16	ENSMUSG00000065333	Gm24928	-1
16	ENSMUSG00000098103	Gm27005	1
16	ENSMUSG00000090257	Gm4524	1
16	ENSMUSG00000038168	P3h2	-1
16	ENSMUSG00000090203	AU015336	-1
16	ENSMUSG00000022512	Cldn1	-1
16	ENSMUSG00000038148	Cldn16	1
16	ENSMUSG00000091972	Tmem207	-1
16	ENSMUSG00000022514	Il1rap	1
16	ENSMUSG00000092545	Gm20319	-1
16	ENSMUSG00000068428	Gmnc	-1
16	ENSMUSG00000052276	Ostn	1
16	ENSMUSG00000089705	Gm15970	-1
16	ENSMUSG00000056423	Uts2b	-1
16	ENSMUSG00000038127	Ccdc50	1
16	ENSMUSG00000022523	Fgf12	-1
16	ENSMUSG00000051065	Mb21d2	-1
16	ENSMUSG00000022525	Hrasls	1
16	ENSMUSG00000048939	Atp13a5	-1
16	ENSMUSG00000038094	Atp13a4	-1
16	ENSMUSG00000038084	Opa1	1
16	ENSMUSG00000097313	Gm26569	-1
16	ENSMUSG00000075286	Gm1968	-1
16	ENSMUSG00000097184	4632428C04Rik	1
16	ENSMUSG00000022528	Hes1	1
16	ENSMUSG00000101888	1700025H01Rik	1
16	ENSMUSG00000097621	Gm26562	-1
16	ENSMUSG00000023176	Cpn2	-1
16	ENSMUSG00000052316	Lrrc15	-1
16	ENSMUSG00000047953	Gp5	-1
16	ENSMUSG00000022533	Atp13a3	-1
16	ENSMUSG00000022537	Tmem44	-1
16	ENSMUSG00000022538	Lsg1	-1
16	ENSMUSG00000046546	Fam43a	1
16	ENSMUSG00000047434	Xxylt1	-1
16	ENSMUSG00000087605	Gm15742	-1
16	ENSMUSG00000049076	Acap2	-1
16	ENSMUSG00000047714	Ppp1r2	-1
16	ENSMUSG00000098403	Gm27415	1
16	ENSMUSG00000022548	Apod	-1
16	ENSMUSG00000046598	Bdh1	1
16	ENSMUSG00000086645	Gm15743	-1
16	ENSMUSG00000022770	Dlg1	1
16	ENSMUSG00000089011	Gm24879	-1
16	ENSMUSG00000022780	Meltf	1
16	ENSMUSG00000083890	Gm15703	1
16	ENSMUSG00000045625	Pigz	1
16	ENSMUSG00000107002	0610012G03Rik	-1
16	ENSMUSG00000022774	Ncbp2	1
16	ENSMUSG00000022772	Senp5	-1
16	ENSMUSG00000083853	Gm15696	-1
16	ENSMUSG00000096112	Gm26269	1
16	ENSMUSG00000081404	Gm15694	-1
16	ENSMUSG00000080928	Hmgb1-ps6	-1
16	ENSMUSG00000022781	Pak2	-1
16	ENSMUSG00000023791	Pigx	-1
16	ENSMUSG00000035790	Cep19	1
16	ENSMUSG00000086146	Gm15729	1
16	ENSMUSG00000052384	Nrros	-1
16	ENSMUSG00000075269	Bex6	1
16	ENSMUSG00000035764	Fbxo45	-1
16	ENSMUSG00000080440	Gm25848	-1
16	ENSMUSG00000022787	Wdr53	1
16	ENSMUSG00000046345	Smco1	1
16	ENSMUSG00000014074	Rnf168	1
16	ENSMUSG00000053774	Ubxn7	1
16	ENSMUSG00000079625	Tm4sf19	1
16	ENSMUSG00000103847	Gm20056	1
16	ENSMUSG00000014075	Tctex1d2	1
16	ENSMUSG00000005615	Pcyt1a	1
16	ENSMUSG00000035699	Slc51a	-1
16	ENSMUSG00000052363	Zdhhc19	1
16	ENSMUSG00000083903	Gm5405	-1
16	ENSMUSG00000022797	Tfrc	1
16	ENSMUSG00000022791	Tnk2	1
16	ENSMUSG00000075265	Tnk2os	-1
16	ENSMUSG00000098225	Gm9556	1
16	ENSMUSG00000079620	Muc4	1
16	ENSMUSG00000035638	Muc20	-1
16	ENSMUSG00000097256	Gm26769	1
16	ENSMUSG00000035629	Rubcn	-1
16	ENSMUSG00000022800	Fyttd1	1
16	ENSMUSG00000022801	Lrch3	1
16	ENSMUSG00000091997	Gm6611	1
16	ENSMUSG00000078489	Gm17106	-1
16	ENSMUSG00000070225	n-R5s33	1
16	ENSMUSG00000035578	Iqcg	-1
16	ENSMUSG00000060636	Rpl35a	1
16	ENSMUSG00000022802	Lmln	1
16	ENSMUSG00000089109	Gm23916	-1
16	ENSMUSG00000022807	Osbpl11	1
16	ENSMUSG00000022808	Snx4	1
16	ENSMUSG00000097318	1700007L15Rik	-1
16	ENSMUSG00000022811	Zfp148	1
16	ENSMUSG00000035506	Slc12a8	1
16	ENSMUSG00000075254	Heg1	1
16	ENSMUSG00000090214	Gm15657	-1
16	ENSMUSG00000022824	Muc13	1
16	ENSMUSG00000022817	Itgb5	1
16	ENSMUSG00000022814	Umps	-1
16	ENSMUSG00000086083	Gm15829	1
16	ENSMUSG00000061751	Kalrn	-1
16	ENSMUSG00000022832	Ropn1	1
16	ENSMUSG00000022833	Ccdc14	1
16	ENSMUSG00000022836	Mylk	1
16	ENSMUSG00000100593	1700119H24Rik	-1
16	ENSMUSG00000035376	Hacd2	1
16	ENSMUSG00000022840	Adcy5	1
16	ENSMUSG00000084581	Gm25179	-1
16	ENSMUSG00000034473	Sec22a	-1
16	ENSMUSG00000064463	Gm25079	1
16	ENSMUSG00000022844	Pdia5	-1
16	ENSMUSG00000099429	1600019K03Rik	-1
16	ENSMUSG00000052133	Sema5b	1
16	ENSMUSG00000052192	Gm5963	-1
16	ENSMUSG00000022848	Dirc2	-1
16	ENSMUSG00000022849	Hspbap1	1
16	ENSMUSG00000097914	Gm26838	-1
16	ENSMUSG00000034422	Parp14	-1
16	ENSMUSG00000062279	Gm10237	1
16	ENSMUSG00000049502	Dtx3l	-1
16	ENSMUSG00000022906	Parp9	1
16	ENSMUSG00000086324	Gm15564	-1
16	ENSMUSG00000022905	Kpna1	1
16	ENSMUSG00000034379	Wdr5b	1
16	ENSMUSG00000003955	Fam162a	-1
16	ENSMUSG00000075229	Ccdc58	1
16	ENSMUSG00000034362	Csta1	-1
16	ENSMUSG00000060956	Gm10092	1
16	ENSMUSG00000088471	Gm23080	-1
16	ENSMUSG00000059657	Stfa2l1	1
16	ENSMUSG00000096342	Gm22885	-1
16	ENSMUSG00000079597	Gm5483	1
16	ENSMUSG00000096627	Gm25024	-1
16	ENSMUSG00000078097	Gm10913	1
16	ENSMUSG00000094733	Gm5416	1
16	ENSMUSG00000093822	Gm24801	-1
16	ENSMUSG00000095620	2010005H15Rik	1
16	ENSMUSG00000096823	Gm24569	-1
16	ENSMUSG00000071562	Stfa1	1
16	ENSMUSG00000071561	BC100530	-1
16	ENSMUSG00000087689	Gm15845	1
16	ENSMUSG00000094639	Gm24218	1
16	ENSMUSG00000095033	Gm22349	1
16	ENSMUSG00000051980	Casr	-1
16	ENSMUSG00000022901	Cd86	-1
